feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
0.29972945466579093,1.6160726778899965,-0.13799571244273284,0.8418727001015018,-0.9366992971709439,-1.1703899725692768,-1.2349960106362199,-1.7146630787798687,-0.9667409016218136,1.2337180929428553,1.6135210815468723,1.4731153870810294,0.3691814471200734,-0.6195766365021207,-1.5435961561132907,1.0120842923738602,1.3662453969925425,-1.390410154496631,0.35606949600876703,0.19815114631515635
0.1857806455649669,-1.5428421988639032,0.22800541135955432,-1.6299178109851422,0.829811323439548,0.491767360704596,0.30030879963490326,-0.06539860364842269,0.2816213500000762,1.2305783032558755,-2.0789139010408038,-0.5380878305608798,2.7072024575637945,-1.8608379827621757,0.8847149759268141,-1.053973878570466,1.6227951777432377,-1.465928867810013,-0.6030816049113262,-0.10473078543544688
0.5303495366364485,-0.09964197806407561,-0.7207881166329468,0.7217666834096651,0.8714655398259308,0.2732996904595641,0.2762364314882067,-1.0668014376140997,0.8875905196769537,-0.1881314941357524,-0.3804061467713642,0.3824072230479987,1.5388954387674127,0.5672732967860016,-1.399664041945578,-0.8972114642528103,0.5267351993250005,0.8875261978097159,0.5013733938334685,-2.054020677599136
-1.703182567496445,-0.490707960697611,-0.44994734244035905,0.1493854518161581,0.4980988118695837,0.4026318599690822,0.6699415517020149,2.0090441921448035,0.6782323311619196,1.550490952306563,-1.2490404217658637,-0.7242784777233519,0.11137907399943614,1.0647081171929236,0.010202826762047729,-0.17923497158535528,-2.0853531870185944,-0.3607413594399159,-0.5112849720153513,-0.17700080357256373
-1.0938160898268507,0.34257515704814057,0.29122256459709855,-0.22408596898253966,0.975626457653282,-1.130217026054633,0.8756627490669138,0.9504611503114394,-0.041114235177925784,0.031001024325388902,-0.5836313363220318,-1.0379301059781239,-1.0404011514897409,-0.49224486418513835,-0.5238596989542768,0.24531879587051963,-0.7014124324811267,-1.0804769416037765,0.47291877815109146,-0.5231421254119735
-0.08899334079544845,1.3787042192652401,-0.3421727385432977,-0.20942253938960095,-0.6198672662571055,0.6239875177055514,2.09567828815954,-0.2531770032155695,-0.3615644634237845,1.4485084113950073,-1.7839656251465408,2.4974242083431144,1.0095434485595607,-0.7382136933988516,2.458974645306276,1.8345591685807168,-0.1054080436854622,-1.0069948607573664,0.17306430339613482,0.4360649940167719
1.372925295334237,-0.3562038057328934,0.4538371017301603,-0.6570676465504939,-0.9180918411538673,-1.6399449564651558,1.054820893405891,-0.11052670476217552,-0.09328940091990523,1.0120752963742146,0.6307814009088707,-2.0616779151284867,0.7401331079115246,-0.5668109241393415,1.1793813846857821,-0.8548226234115226,-0.9879359020474409,-1.55106850047749,-0.7149046237898307,-0.5636222297273603
0.86507553830862,-1.4847577606546047,2.241271721370435,0.4130440506874874,-0.6797412298110613,-1.7050673101725935,-0.37401297003853323,0.4346307221303812,1.4951359376827797,1.0841315628861483,0.8235262789937051,0.3877291621367711,-0.30637672146537864,-0.9836316452931546,-0.06701684511635234,0.792419511233361,0.14212845201450422,1.649365566148606,0.8880324723894948,1.2708983944842485
-0.3753197110026011,-0.13788086893673246,0.5942090234361845,0.014423596465428614,0.41823391725792597,1.257693968571171,0.4150982397548278,-1.7186447480886855,0.6693833125915088,2.8641590703272573,0.6758547041456789,-1.3615575340725252,0.27611538685869136,1.1956183226802037,2.401345508223784,-0.5224996158945567,-0.0929938767964534,0.2189287517017829,0.2935245379089752,1.4750620160470418
0.5301400354187247,-2.286247862599479,-0.7719922148373048,2.1736547449010777,1.4144171586140204,-1.4346181123259005,0.9224003457257817,-1.5349544380328983,1.4637944253891322,-0.08483863438710959,-0.3816005523337665,-1.1958540254745968,0.5118005156197458,0.6160314834559092,-0.6656232803029591,-0.6178894361023286,0.08918024001579145,-1.1416535584163645,-0.5760770190869449,-0.5379605739551672
1.8112800993439524,-0.7176461201731005,0.8519023269613675,0.5073544708225897,0.14916190762610948,-1.2371039796563612,-1.573008792041482,-0.02871855306259522,-1.0736115925585008,0.02763546766351241,-1.1717768427329733,1.9622360405535366,-1.098212942813709,0.05104176407626078,-0.49774428907902696,-1.1063151234161464,0.3207503699573322,-0.11334913050770083,0.5762229552683662,1.7669472264861403
-0.8821291586003133,0.4328741246678879,0.7425584374716216,-0.5648623312913946,0.8887917891439935,0.5861988645917571,-0.05692860417241627,0.6270956968119988,-2.0333937509364843,0.19265460984052452,-1.1365013377351352,-0.21430765245482164,-0.9638691624679127,1.5236201241256788,-0.24908055219938102,-0.005165941917165658,1.6740364038475672,-0.07609247003799659,-0.28299341428008395,-0.6264559678282146
-0.9640673194265964,0.6136403519595452,0.8194854869453262,0.06149964641472842,-2.399822934305204,-2.810430284762265,0.10148880663518094,0.30402328010332025,-1.4026939641321772,-2.789173955760883,-0.8362961843808353,-0.7684986695252287,1.6037687663708537,1.390021158896577,0.634710851621784,-0.559626497711141,0.3594180665379285,-0.478315679972632,1.5245548141979006,0.09407477312191419
-0.2806361913311331,0.3439777050894487,1.8418688232390499,-0.6293080381007699,-1.7810691291318015,0.16656504350750143,-0.01398427299725762,-0.5381637701997626,-1.972419963643851,0.2823267762242546,-1.1213747137711396,-0.9118091675591813,-0.1274800156149823,-0.7665916174787678,-0.13768753226180253,0.06410452235757237,-0.45480780161764206,-0.27769608626078424,-0.6320553832810687,0.6333857635123542
0.9534031918538528,0.2364044319035733,0.10568754695842311,0.34954340603393425,0.4439203730287175,-1.1105830759006015,-1.400330880068125,-1.0682788054793377,-1.1293329574226683,-0.4416342079704477,-0.06237773352038964,0.21951944193938086,0.9502127548474518,-0.27174812805880866,1.0019890606005029,-0.39733521121623,-0.6905134218484973,1.7680102554302992,-0.31198803449668117,0.5279711270563014
0.45899696440101256,-0.0017427126088402467,1.9235032048802267,-0.0845184258806807,0.08760169113274445,0.7939177304202638,-0.1986019567098329,-0.07118174244458964,0.19223590469592441,-1.6889153136184056,-0.6491734521390848,0.18705508936168896,1.4674401991035613,0.8886823268547743,0.9180134942453373,-0.8952313820883105,-1.0737982503593257,1.34222748219947,-0.7014620017166026,-0.1649864583469898
-1.3546964504540153,0.28845356201681077,-1.9764461815882077,0.0864550418569763,0.8168004942657657,-0.41673024393103253,0.3528493141331193,2.1243696029124393,0.916952724955831,-1.3937457803588507,-0.9257721381960867,0.9747891731114898,1.3832833483276392,1.1378292525772804,-0.2725756241850311,-0.023799265238751945,-0.09749085392411869,0.42043217095410756,2.073037732624338,-1.3424628408994004
0.7575443898954545,-1.115305431097505,-1.1333551096377477,0.340398083395092,0.8044533498420193,0.12413001911560059,0.8524834108212057,0.21643381134174558,0.9640619834048744,-0.6878674523255791,1.163992297611755,-0.7453695470742546,-0.6337076003748542,-0.6435793212767645,0.8560474736905194,2.275125259874023,-2.1324015819451962,-0.3779498868907338,-0.15462423307117226,0.38319450749709894
0.06898235088961287,-0.8437216781120886,-0.4777395747850174,-1.5101629218927517,1.6672494968374638,-0.22291363933040867,-0.420402701568074,0.23476138806965505,0.11565275676536642,-1.3690280282619147,-0.7189474359341345,0.14422488417741394,-0.7023455656506497,0.3293463656960481,-1.1103068583134053,0.9966026774098978,0.8574376504985683,-0.2453404324479357,1.1748606544097415,-1.4306185718986846
1.2486375076826841,0.9903391502749137,-0.7564750916021675,1.2316860473143596,-0.29097787175572415,1.2335308107606553,-1.2416554664605952,0.8803557685349707,-0.4526681742065988,-2.076766978066969,0.20737486555214102,0.6801651864473298,-1.1204184244401494,0.6419041843022514,0.06535805283726544,-0.7669295564227786,-0.5529992333976433,-1.202023680546706,-1.8017636839000124,-0.2156000929730757
-0.15132054103528472,1.2148624460677215,1.0003887464952006,-0.43271517108596247,-0.05342762957541471,-1.7070374028109296,-1.5646011963913837,0.8097378264786623,-1.0347664312003948,0.5406502381957092,0.48807133539657854,1.1223647257578018,0.2596668366376898,0.584097593845217,-0.022552693635334065,-0.37824621164548505,-0.18440808154664365,-0.07182402316170336,-0.37051083696457904,-0.1129370786221934
0.5680342477638253,-1.226625804537497,-0.836568120279517,0.4730970697511176,-0.02083317334390533,0.2651194690014875,0.3416011616937157,0.07528528876156394,0.28470651365336874,0.1300064830434334,-1.9676195826429541,0.4893238597683518,0.34698250628175414,-0.8674852924451358,0.08727216230737243,0.7601108542931667,-0.3162862617507567,0.6122080433949408,0.06027830927545636,0.7570129104058274
